,Date,Trap,Address,Block,Street,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,RESTUANS,PIPIENS,SALINARIUS,TERRITANS,TARSALIS,ERRATICUS,NumMosquitos,WnvPresent,Year,Month,Week,WnvPerc_yearly,WnvPerc_monthly,WnvPerc_weekly,Station,Station_dist,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,AvgSpeed,WindDirection,WindSpeed,StationLat,StationLong,StationElev_ft,Tavg_lag1,Tavg_lag2,Tavg_lag3,Tavg_lag4,Tavg_lag5,Tavg_lag6,Tavg_lag7,DewPoint_lag1,DewPoint_lag2,DewPoint_lag3,DewPoint_lag4,DewPoint_lag5,DewPoint_lag6,DewPoint_lag7,WetBulb_lag1,WetBulb_lag2,WetBulb_lag3,WetBulb_lag4,WetBulb_lag5,WetBulb_lag6,WetBulb_lag7,WindSpeed_lag1,WindSpeed_lag2,WindSpeed_lag3,WindSpeed_lag4,WindSpeed_lag5,AvgSpeed_lag1,AvgSpeed_lag2,AvgSpeed_lag3,AvgSpeed_lag4,AvgSpeed_lag5,StnPressure_lag1,StnPressure_lag2,StnPressure_lag3,StnPressure_lag4,StnPressure_lag5,StnPressure_lag6,StnPressure_lag7,PrecipTotal_lag1,PrecipTotal_lag2,PrecipTotal_lag3,PrecipTotal_lag4,PrecipTotal_lag5,PrecipTotal_lag6,PrecipTotal_lag7,PrecipTotal_lag8,PrecipTotal_lag9,PrecipTotal_lag10,PrecipTotal_lag11,PrecipTotal_lag12,PrecipTotal_lag13,PrecipTotal_lag14,Tavg_agg3,PrecipTotal_agg3,DewPoint_agg3,WetBulb_agg3,StnPressure_agg3,SeaLevel_agg3,AvgSpeed_agg3,Tavg_agg7,PrecipTotal_agg7,DewPoint_agg7,WetBulb_agg7,StnPressure_agg7,SeaLevel_agg7,AvgSpeed_agg7,Daylight
1075,2007-09-12,T007,"6200 North Mandell Avenue, Chicago, IL 60646, USA",62, N MANDELL AVE,"6200  N MANDELL AVE, Chicago, IL",41.994991,-87.769279,9,1,1,0,0,0,0,10,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,8.40128242861928,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1076,2007-09-12,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,1,1,0,0,0,0,4,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,8.009913816455079,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1077,2007-09-12,T009,"9100 West Higgins Avenue, Chicago, IL 60656, USA",91, W HIGGINS AVE,"9100  W HIGGINS AVE, Chicago, IL",41.981964,-87.812827,8,0,1,0,0,0,0,5,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,6.2325983673489604,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1078,2007-09-12,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,1,0,0,0,0,21,1.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,6.201479438478325,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1079,2007-09-12,T012,"6100 North Lemont Avenue, Chicago, IL 60646, USA",61, N LEMONT AVE,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,9.542174946929062,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1080,2007-09-12,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,1,1,0,0,0,0,13,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,9.040288651859044,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1081,2007-09-12,T014,"6400 West Strong Street, Chicago, IL, USA",64, W STRONG ST,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,1,0,0,0,0,29,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,7.636176119952127,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1082,2007-09-12,T015,"7900 West Foster Avenue, Chicago, IL 60656, USA",79, W FOSTER AVE,"7900  W FOSTER AVE, Chicago, IL",41.974089,-87.824812,8,1,1,0,0,0,0,3,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,5.737182361640012,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1083,2007-09-12,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,1,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,13.93807319931882,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1084,2007-09-12,T019,"3800 North California Avenue, Chicago, IL 60618, USA",38, N CALIFORNIA AVE,"3800  N CALIFORNIA AVE, Chicago, IL",41.94983,-87.698457,9,0,1,0,0,0,0,4,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,11.64187195724782,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1085,2007-09-12,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,"5800  N PULASKI RD, Chicago, IL",41.984809,-87.728492,8,0,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,10.518651854108828,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1086,2007-09-12,T030,"1000 North Central Park Avenue, Chicago, IL 60651, USA",10, N CENTRAL PARK DR,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,0,1,0,0,0,0,14,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,8.025052123512063,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1087,2007-09-12,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,1,1,0,0,0,0,11,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,1.2208091215494228,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1088,2007-09-12,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,0,1,0,0,0,0,6,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,8.72612775569102,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1089,2007-09-12,T034,"2700 South Western Avenue, Chicago, IL 60608, USA",27, S WESTERN AVE,"2700  S WESTERN AVE, Chicago, IL",41.843811,-87.686763,9,1,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,5.215608008206306,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1090,2007-09-12,T035,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",30, S HOYNE AVE,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,1,1,0,0,0,0,4,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,5.180049917755591,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1091,2007-09-12,T036,"4200 West 31st Street, Chicago, IL 60623, USA",42, W 31ST ST,"4200  W 31ST ST, Chicago, IL",41.837085,-87.729384,9,0,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,3.7142376533126895,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1092,2007-09-12,T037,"6800 West Belden Avenue, Chicago, IL 60707, USA",68, W BELDEN AVE,"6800  W BELDEN AVE, Chicago, IL",41.921177,-87.79518,8,1,1,0,0,0,0,13,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,1,8.720919405722421,67,46,57,-8.0,42,49,8,0, ,0.0,29.4,30.12,5.6,30,1.8,41.995,-87.933,662,61.0,64.0,72.0,71.0,77.0,78.0,78.0,44.0,58.0,59.0,57.0,68.0,67.0,63.0,52.0,60.0,63.0,63.0,70.0,70.0,69.0,11.7,7.2,9.2,6.0,10.4,13.5,9.0,9.9,7.2,13.9,29.2,29.3,29.36,29.3,29.15,29.21,29.24,0.01,0.36,0.0,0.0,0.19,0.18,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.666666666666664,0.37,48.0,53.666666666666664,29.3,30.026666666666667,9.366666666666665,68.57142857142857,0.74,56.42857142857143,61.0,29.274285714285714,29.98714285714286,10.171428571428573,12.683333333333332
1093,2007-09-12,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,1,0,0,0,0,4,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,8.784174785328936,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1094,2007-09-12,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,1,1,0,0,0,0,2,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,7.527830741805518,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1095,2007-09-12,T049,"1100 West Chicago Avenue, Chicago, IL 60642, USA",11, W CHICAGO,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,1,1,0,0,0,0,2,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,9.0970468465515,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1096,2007-09-12,T051,"2500 South Throop Street, Chicago, IL 60608, USA",25, S THROOP,"2500  S THROOP, Chicago, IL",41.846283,-87.656913,9,0,1,0,0,0,0,1,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,6.4238783465807225,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1097,2007-09-12,T054,"2200 North Cannon Drive, Chicago, IL 60614, USA",22, N CANNON DR,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,1,1,0,0,0,0,2,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,11.232163292535805,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1098,2007-09-12,T060,"2200 West Pershing Road, Chicago, IL 60609, USA",22, W PERSHING RD,"2200  W PERSHING RD, Chicago, IL",41.823065,-87.678378,8,0,1,0,0,0,0,2,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,4.572430524424931,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
1099,2007-09-12,T061,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,1,0,1,0,0,35,0.0,2007,9,37,0.10623714873200822,0.08923884514435695,0.11267605633802817,2,3.879050684204259,66,46,56,-9.0,43,50,9,0, ,0.0,29.46,30.11,6.0,50,1.9,41.786,-87.752,612,61.0,64.0,71.0,73.0,78.0,79.0,82.0,44.0,59.0,59.0,58.0,67.0,66.0,62.0,52.0,62.0,64.0,64.0,70.0,70.0,69.0,12.1,7.4,10.1,8.4,9.5,13.7,9.7,10.9,9.4,13.0,29.26,29.34,29.41,29.34,29.21,29.27,29.31,0.01,0.25,0.0,0.0,0.67,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,60.333333333333336,0.25999999999999956,48.666666666666664,54.666666666666664,29.353333333333335,30.01,9.799999999999999,68.85714285714286,1.01,56.57142857142857,61.714285714285715,29.32714285714286,29.97,10.814285714285715,12.683333333333332
