2008-10-21,8.7, ,0.0,-3.0,35,18.0,0.0,2,7.1,30.37,0.0,29.64,47.0,55,38,9.2, ,0.0,97.0,37,18.0,0.0,3,6.7,30.37,0.0,29.7,47.0,55,39,10.833333333333332,10.833333333333332,41.995,-87.933,41.786,-87.752
2008-10-22,13.1, ,0.0,-6.0,30,21.0,0.0,12,12.1,30.39,0.0,29.65,44.0,52,35,12.6, ,0.0,97.0,29,18.0,0.0,12,12.0,30.4,0.0,29.71,47.0,54,40,10.8,10.8,41.995,-87.933,41.786,-87.752
2008-10-23,11.8,RA,0.0,1.0,36,15.0,0.16,12,11.5,30.27,0.0,29.5,50.0,58,41,10.8,RA,0.0,99.0,34,15.0,0.09,12,10.6,30.27,0.0,29.56,50.0,60,40,10.749999999999998,10.749999999999998,41.995,-87.933,41.786,-87.752
2008-10-24,6.1,TSRA RA BR,0.0,0.0,44,16.0,0.32,19,5.3,29.96,0.0,29.18,49.0,54,44,6.9,RA BR,0.0,100.0,44,14.0,0.63,20,5.6,29.97,0.0,29.25,51.0,56,45,10.716666666666665,10.716666666666665,41.995,-87.933,41.786,-87.752
2008-10-25,12.3,RA DZ BR,0.0,0.0,40,17.0,0.005,22,11.9,29.77,0.0,29.02,48.0,53,43,13.2, ,0.0,96.0,41,17.0,0.005,23,12.8,29.79,0.0,29.09,48.0,53,43,10.666666666666668,10.666666666666668,41.995,-87.933,41.786,-87.752
2008-10-26,17.8,RA,0.0,-1.0,32,18.0,0.005,27,17.2,29.8,0.05,29.1,47.0,56,37,18.4,RA SN,0.0,94.0,34,19.0,0.01,27,17.5,29.81,0.05,29.17,46.0,56,36,10.616666666666665,10.616666666666665,41.995,-87.933,41.786,-87.752
2008-10-27,14.4, ,0.0,-8.0,27,25.0,0.005,31,13.7,30.2,0.05,29.51,40.0,47,33,13.9,RA SN,0.0,89.0,28,24.0,0.005,31,13.4,30.21,0.05,29.57,41.0,47,34,10.583333333333332,10.583333333333332,41.995,-87.933,41.786,-87.752
2008-10-28,10.9, ,0.0,-9.0,23,27.0,0.0,30,10.5,30.29,0.0,29.54,38.0,45,31,10.3, ,0.0,86.0,23,26.0,0.0,30,9.9,30.31,0.0,29.6,39.0,45,32,10.533333333333335,10.533333333333335,41.995,-87.933,41.786,-87.752
2008-10-29,6.2, ,0.0,-5.0,24,23.0,0.0,32,3.7,30.21,0.0,29.47,42.0,51,32,6.1, ,0.0,89.0,25,23.0,0.0,29,1.7,30.22,0.0,29.54,42.0,51,33,10.5,10.5,41.995,-87.933,41.786,-87.752
2008-10-30,10.4, ,0.0,1.0,32,18.0,0.0,19,10.5,30.31,0.0,29.57,47.0,62,31,9.4, ,0.0,95.0,31,16.0,0.0,19,9.3,30.33,0.0,29.65,49.0,63,34,10.45,10.45,41.995,-87.933,41.786,-87.752
2008-10-31,7.4, ,0.0,13.0,46,6.0,0.0,22,5.7,30.3,0.0,29.57,59.0,70,48,7.9,HZ,0.0,106.0,46,5.0,0.0,22,6.0,30.3,0.0,29.64,60.0,71,49,10.400000000000002,10.400000000000002,41.995,-87.933,41.786,-87.752
2009-05-01,8.5,RA,0.0,0.0,40,12.0,0.02,29,8.4,29.98,0.0,29.26,53.0,60,46,8.6,RA,0.0,108.0,42,10.0,0.04,29,8.1,29.98,0.0,29.33,55.0,62,48,14.016666666666666,14.016666666666666,41.995,-87.933,41.786,-87.752
2009-05-02,9.2, ,0.0,1.0,33,10.0,0.0,26,8.8,29.94,0.0,29.21,55.0,66,44,9.5, ,0.0,109.0,34,10.0,0.0,27,9.2,29.95,0.0,29.28,55.0,65,45,14.049999999999999,14.049999999999999,41.995,-87.933,41.786,-87.752
2009-05-03,4.9, ,0.0,3.0,34,8.0,0.0,26,3.9,29.92,0.0,29.19,57.0,70,43,4.8, ,0.0,112.0,35,7.0,0.0,26,4.7,29.92,0.0,29.26,58.0,70,45,14.083333333333336,14.083333333333336,41.995,-87.933,41.786,-87.752
2009-05-04,7.6, ,0.0,3.0,34,8.0,0.0,9,6.5,30.02,0.0,29.31,57.0,70,43,8.4, ,0.0,114.0,36,5.0,0.0,9,7.1,30.02,0.0,29.37,60.0,70,49,14.133333333333333,14.133333333333333,41.995,-87.933,41.786,-87.752
2009-05-05,6.0, ,0.0,5.0,40,5.0,0.0,13,5.5,29.95,0.0,29.22,60.0,71,49,5.9, ,0.0,117.0,41,3.0,0.0,12,5.1,29.95,0.0,29.28,62.0,70,54,14.166666666666666,14.166666666666666,41.995,-87.933,41.786,-87.752
2009-05-06,8.1,RA BR,0.0,8.0,51,2.0,0.67,19,6.5,29.79,0.0,29.05,63.0,75,51,7.2,RA BR,1.0,121.0,51,0.0,0.86,19,6.2,29.8,0.0,29.13,66.0,75,56,14.216666666666669,14.216666666666669,41.995,-87.933,41.786,-87.752
2009-05-07,10.3,RA BR HZ,2.0,12.0,52,0.0,0.19,25,8.5,29.73,0.0,29.01,67.0,77,56,9.2,RA BR HZ,2.0,122.0,53,0.0,0.03,24,8.2,29.74,0.0,29.08,67.0,77,56,14.25,14.25,41.995,-87.933,41.786,-87.752
2009-05-08,6.0,TSRA RA,0.0,9.0,53,0.0,0.02,21,4.9,29.68,0.0,28.94,65.0,77,53,6.1,BR HZ,1.0,122.0,55,0.0,0.01,20,4.4,29.67,0.0,29.0,66.0,74,57,14.299999999999999,14.299999999999999,41.995,-87.933,41.786,-87.752
2009-05-09,11.8, ,0.0,-1.0,44,10.0,0.005,29,6.8,29.87,0.0,29.19,55.0,63,46,11.3, ,0.0,111.0,44,10.0,0.0,28,4.7,29.87,0.0,29.26,55.0,64,45,14.333333333333332,14.333333333333332,41.995,-87.933,41.786,-87.752
2009-05-10,8.4, ,0.0,-2.0,39,11.0,0.0,30,4.7,30.11,0.0,29.41,54.0,67,40,9.0,RA,0.0,111.0,40,10.0,0.02,30,5.1,30.11,0.0,29.47,55.0,67,43,14.366666666666667,14.366666666666667,41.995,-87.933,41.786,-87.752
2009-05-11,4.6, ,0.0,-7.0,35,15.0,0.0,8,0.7,30.2,0.0,29.47,50.0,61,39,4.5, ,0.0,108.0,34,14.0,0.0,7,2.1,30.2,0.0,29.53,51.0,61,40,14.4,14.4,41.995,-87.933,41.786,-87.752
2009-05-12,9.6, ,0.0,-2.0,34,10.0,0.0,16,9.5,30.13,0.0,29.38,55.0,71,39,9.5, ,0.0,115.0,32,7.0,0.0,16,8.9,30.13,0.0,29.44,58.0,72,44,14.433333333333334,14.433333333333334,41.995,-87.933,41.786,-87.752
2009-05-13,16.4,TSRA RA BR,0.0,4.0,56,3.0,0.55,19,14.4,29.76,0.0,29.01,62.0,70,53,14.8,TSRA RA DZ BR,0.0,121.0,58,2.0,1.03,18,12.9,29.77,0.0,29.08,63.0,71,54,14.466666666666669,14.466666666666669,41.995,-87.933,41.786,-87.752
2009-05-14,10.7, ,0.0,3.0,44,4.0,0.0,27,10.5,30.0,0.0,29.31,61.0,68,53,11.3, ,0.0,120.0,44,3.0,0.005,27,11.1,30.0,0.0,29.38,62.0,69,55,14.5,14.5,41.995,-87.933,41.786,-87.752
2009-05-15,8.8,RA BR,0.0,-1.0,51,8.0,0.39,16,6.0,30.0,0.0,29.28,57.0,61,52,5.8,TSRA RA BR,0.0,117.0,52,6.0,0.7,15,4.4,29.99,0.0,29.34,59.0,63,55,14.533333333333333,14.533333333333333,41.995,-87.933,41.786,-87.752
2009-05-16,12.5,BR,0.0,-5.0,40,11.0,0.0,29,11.0,30.05,0.0,29.36,54.0,62,45,12.4,DZ BR,0.0,114.0,41,10.0,0.04,30,11.0,30.05,0.0,29.41,55.0,62,47,14.566666666666666,14.566666666666666,41.995,-87.933,41.786,-87.752
2009-05-17,6.2, ,0.0,-8.0,27,14.0,0.0,33,0.2,30.32,0.0,29.6,51.0,63,39,6.5, ,0.0,109.0,28,15.0,0.0,9,3.3,30.32,0.0,29.67,50.0,59,41,14.600000000000001,14.600000000000001,41.995,-87.933,41.786,-87.752
2009-05-18,9.9, ,0.0,-7.0,33,12.0,0.005,19,9.6,30.29,0.0,29.54,53.0,66,40,9.5, ,0.0,116.0,30,9.0,0.005,19,9.3,30.3,0.0,29.62,56.0,67,45,14.633333333333333,14.633333333333333,41.995,-87.933,41.786,-87.752
2009-05-19,13.8, ,1.0,6.0,44,0.0,0.0,21,13.5,30.21,0.0,29.48,66.0,80,52,12.4, ,2.0,127.0,43,0.0,0.0,21,12.3,30.22,0.0,29.55,67.0,80,54,14.666666666666666,14.666666666666666,41.995,-87.933,41.786,-87.752
2009-05-20,14.6, ,8.0,12.0,44,0.0,0.0,20,14.4,30.13,0.0,29.4,73.0,84,61,12.1, ,8.0,134.0,43,0.0,0.005,20,11.9,30.13,0.0,29.47,73.0,85,61,14.7,14.7,41.995,-87.933,41.786,-87.752
2009-05-21,12.8, ,7.0,11.0,49,0.0,0.0,23,7.8,30.09,0.0,29.38,72.0,84,60,10.9, ,8.0,134.0,48,0.0,0.0,25,8.1,30.09,0.0,29.44,73.0,85,60,14.733333333333334,14.733333333333334,41.995,-87.933,41.786,-87.752
2009-05-22,10.7, ,0.0,0.0,46,4.0,0.0,4,10.4,30.18,0.0,29.46,61.0,69,53,10.6, ,0.0,124.0,47,2.0,0.0,3,10.0,30.16,0.0,29.5,63.0,70,56,14.766666666666666,14.766666666666666,41.995,-87.933,41.786,-87.752
2009-05-23,5.7, ,0.0,4.0,50,0.0,0.0,7,4.5,30.06,0.0,29.33,65.0,80,50,5.5, ,2.0,128.0,51,0.0,0.005,8,4.5,30.05,0.0,29.39,67.0,79,55,14.783333333333331,14.783333333333331,41.995,-87.933,41.786,-87.752
2009-05-24,11.0, ,0.0,1.0,46,2.0,0.0,4,10.4,30.07,0.0,29.34,63.0,71,55,10.8, ,0.0,125.0,47,2.0,0.0,3,10.7,30.05,0.0,29.39,63.0,70,56,14.816666666666665,14.816666666666665,41.995,-87.933,41.786,-87.752
2009-05-25,10.8,RA DZ,0.0,-1.0,43,4.0,0.04,6,10.3,30.02,0.0,29.28,61.0,67,54,9.5,RA DZ,0.0,122.0,46,5.0,0.08,6,8.7,30.0,0.0,29.33,60.0,64,56,14.850000000000001,14.850000000000001,41.995,-87.933,41.786,-87.752
2009-05-26,7.8,TSRA RA BR,0.0,2.0,51,1.0,1.73,5,7.5,29.82,0.0,29.08,64.0,74,53,6.8,TSRA RA BR,1.0,128.0,54,0.0,1.38,6,5.7,29.81,0.0,29.13,66.0,76,56,14.883333333333333,14.883333333333333,41.995,-87.933,41.786,-87.752
2009-05-27,7.2,DZ BR HZ,0.0,2.0,58,1.0,0.02,24,3.6,29.68,0.0,28.95,64.0,73,55,8.3,DZ BR HZ,2.0,129.0,60,0.0,0.005,24,6.8,29.67,0.0,29.02,67.0,75,58,14.899999999999999,14.899999999999999,41.995,-87.933,41.786,-87.752
2009-05-28,8.1, ,0.0,-5.0,51,7.0,0.0,30,6.8,29.76,0.0,29.06,58.0,62,54,8.3, ,0.0,123.0,51,5.0,0.0,29,6.8,29.75,0.0,29.11,60.0,64,55,14.916666666666666,14.916666666666666,41.995,-87.933,41.786,-87.752
2009-05-29,6.9, ,0.0,-2.0,49,3.0,0.005,32,2.7,29.88,0.0,29.17,62.0,74,50,6.8, ,1.0,130.0,49,0.0,0.0,31,2.0,29.87,0.0,29.23,66.0,77,55,14.933333333333335,14.933333333333335,41.995,-87.933,41.786,-87.752
2009-05-30,6.8,RA,0.0,1.0,46,0.0,0.005,27,2.9,29.81,0.0,29.09,65.0,79,50,6.6, ,1.0,130.0,46,0.0,0.005,29,1.8,29.8,0.0,29.15,66.0,79,53,14.966666666666669,14.966666666666669,41.995,-87.933,41.786,-87.752
2009-05-31,4.6, ,0.0,-5.0,41,6.0,0.0,10,2.7,29.94,0.0,29.21,59.0,73,45,6.3, ,0.0,125.0,43,4.0,0.0,9,2.9,29.93,0.0,29.26,61.0,72,49,14.983333333333334,14.983333333333334,41.995,-87.933,41.786,-87.752
2009-06-01,11.1,TSRA RA,0.0,1.0,53,0.0,0.44,34,1.2,29.89,0.0,29.19,65.0,78,51,10.0,TSRA RA,1.0,130.0,54,0.0,0.83,34,1.0,29.88,0.0,29.25,66.0,80,52,15.016666666666666,15.016666666666666,41.995,-87.933,41.786,-87.752
2009-06-02,8.0,RA BR,0.0,-10.0,46,11.0,0.12,3,7.4,30.09,0.0,29.36,54.0,60,48,9.2,RA BR,0.0,120.0,47,9.0,0.06,3,8.3,30.07,0.0,29.42,56.0,61,50,15.016666666666666,15.016666666666666,41.995,-87.933,41.786,-87.752
2009-06-03,10.7, ,0.0,-12.0,39,13.0,0.0,4,10.5,30.15,0.0,29.42,52.0,61,43,11.4, ,0.0,118.0,40,11.0,0.0,2,11.0,30.13,0.0,29.47,54.0,61,47,15.05,15.05,41.995,-87.933,41.786,-87.752
2009-06-04,5.9, ,0.0,-9.0,37,10.0,0.0,4,4.7,30.05,0.0,29.31,55.0,68,42,6.4, ,0.0,122.0,38,7.0,0.0,5,5.2,30.05,0.0,29.36,58.0,68,47,15.066666666666666,15.066666666666666,41.995,-87.933,41.786,-87.752
2009-06-05,6.7, ,0.0,-3.0,44,3.0,0.0,26,5.8,29.91,0.0,29.18,62.0,79,44,7.2, ,0.0,129.0,43,1.0,0.0,25,6.3,29.91,0.0,29.23,64.0,80,47,15.1,15.1,41.995,-87.933,41.786,-87.752
2009-06-06,7.7, ,0.0,-9.0,45,8.0,0.02,5,6.2,29.93,0.0,29.2,57.0,63,51,7.2,RA,0.0,127.0,48,4.0,0.005,3,4.7,29.92,0.0,29.26,61.0,66,55,15.1,15.1,41.995,-87.933,41.786,-87.752
2009-06-07,6.9,BR,0.0,-3.0,53,2.0,0.04,8,2.7,29.87,0.0,29.14,63.0,73,52,7.7,RA BR,0.0,131.0,54,0.0,0.005,11,1.5,29.86,0.0,29.21,65.0,74,56,15.116666666666665,15.116666666666665,41.995,-87.933,41.786,-87.752
2009-06-08,9.2,TSRA RA BR,1.0,0.0,60,0.0,0.45,24,5.9,29.77,0.0,29.06,66.0,80,52,10.0,TSRA RA BR HZ,4.0,135.0,61,0.0,0.3,25,6.4,29.76,0.0,29.11,69.0,82,55,15.133333333333335,15.133333333333335,41.995,-87.933,41.786,-87.752
2009-06-09,6.3,DZ BR,0.0,-5.0,53,4.0,0.005,6,4.0,29.94,0.0,29.23,61.0,67,55,7.9,DZ BR HZ,0.0,128.0,53,3.0,0.005,8,6.4,29.94,0.0,29.29,62.0,67,56,15.150000000000002,15.150000000000002,41.995,-87.933,41.786,-87.752
2009-06-10,8.7,RA,0.0,-6.0,49,4.0,0.01,5,8.0,29.89,0.0,29.15,61.0,67,54,9.2,RA,0.0,128.0,50,4.0,0.04,4,8.5,29.88,0.0,29.21,61.0,67,55,15.166666666666668,15.166666666666668,41.995,-87.933,41.786,-87.752
2009-06-11,10.3,RA HZ,0.0,-8.0,51,6.0,0.01,3,10.2,29.83,0.0,29.11,59.0,64,53,9.0,RA BR HZ,0.0,124.0,53,8.0,1.14,1,8.8,29.82,0.0,29.17,57.0,60,53,15.166666666666668,15.166666666666668,41.995,-87.933,41.786,-87.752
2009-06-12,5.8,RA,0.0,-6.0,49,3.0,0.005,7,4.4,29.95,0.0,29.24,62.0,74,49,6.7, ,0.0,129.0,49,4.0,0.005,6,5.0,29.95,0.0,29.3,61.0,72,50,15.183333333333334,15.183333333333334,41.995,-87.933,41.786,-87.752
2009-06-13,6.7,RA BR,0.0,-7.0,51,4.0,0.33,5,5.9,30.0,0.0,29.28,61.0,68,54,7.6,RA,0.0,129.0,52,4.0,0.31,4,7.2,29.99,0.0,29.34,61.0,66,56,15.183333333333334,15.183333333333334,41.995,-87.933,41.786,-87.752
2009-06-14,4.7, ,0.0,-4.0,48,1.0,0.0,4,4.5,30.01,0.0,29.29,64.0,77,51,5.8, ,0.0,133.0,50,0.0,0.0,5,5.1,30.0,0.0,29.34,65.0,76,54,15.2,15.2,41.995,-87.933,41.786,-87.752
2009-06-15,6.4, ,2.0,-1.0,49,0.0,0.0,9,5.5,30.01,0.0,29.28,67.0,81,53,7.7,HZ,4.0,137.0,49,0.0,0.0,9,7.4,29.99,0.0,29.34,69.0,81,57,15.2,15.2,41.995,-87.933,41.786,-87.752
2009-06-16,11.8,RA BR,0.0,-4.0,55,0.0,1.23,10,11.2,29.89,0.0,29.15,65.0,71,59,10.7,RA BR,3.0,137.0,57,0.0,1.07,11,10.3,29.87,0.0,29.21,68.0,71,64,15.216666666666669,15.216666666666669,41.995,-87.933,41.786,-87.752
2009-06-17,6.2,BR HZ,1.0,-3.0,59,0.0,0.0,36,3.0,29.88,0.0,29.16,66.0,71,61,6.7,BR HZ,3.0,137.0,60,0.0,0.0,34,2.6,29.87,0.0,29.21,68.0,73,63,15.216666666666669,15.216666666666669,41.995,-87.933,41.786,-87.752
2009-06-18,7.9,RA BR,6.0,1.0,63,0.0,0.12,16,6.7,29.79,0.0,29.08,71.0,80,61,5.8,TSRA BR HZ,7.0,142.0,64,0.0,0.11,17,3.7,29.79,0.0,29.15,72.0,81,63,15.216666666666669,15.216666666666669,41.995,-87.933,41.786,-87.752
2009-06-19,11.6,TS TSRA BR,11.0,6.0,67,0.0,3.97,18,7.2,29.7,0.0,28.97,76.0,86,65,10.5,TS TSRA RA BR,12.0,147.0,68,0.0,0.87,18,6.3,29.68,0.0,29.03,77.0,88,66,15.233333333333334,15.233333333333334,41.995,-87.933,41.786,-87.752
2009-06-20,8.6, ,13.0,8.0,65,0.0,0.0,29,8.3,29.76,0.0,29.08,78.0,87,68,8.6, ,14.0,149.0,65,0.0,0.0,28,8.3,29.74,0.0,29.13,79.0,88,69,15.233333333333334,15.233333333333334,41.995,-87.933,41.786,-87.752
2009-06-21,3.9, ,12.0,7.0,63,0.0,0.01,7,2.8,29.82,0.0,29.12,77.0,84,70,3.5,RA,14.0,149.0,64,0.0,0.005,9,3.3,29.8,0.0,29.17,79.0,86,71,15.233333333333334,15.233333333333334,41.995,-87.933,41.786,-87.752
2009-06-22,5.6,TSRA RA,14.0,9.0,67,0.0,0.09,11,4.0,29.79,0.0,29.09,79.0,89,68,7.2,TSRA,15.0,150.0,67,0.0,0.06,12,5.3,29.77,0.0,29.15,80.0,89,70,15.233333333333333,15.233333333333333,41.995,-87.933,41.786,-87.752
2009-06-23,3.5, ,18.0,13.0,69,0.0,0.0,14,1.8,29.87,0.0,29.16,83.0,94,71,4.5, ,19.0,154.0,68,0.0,0.0,13,2.8,29.85,0.0,29.22,84.0,92,75,15.233333333333333,15.233333333333333,41.995,-87.933,41.786,-87.752
2009-06-24,5.8,TSRA,20.0,14.0,68,0.0,0.04,22,1.9,29.87,0.0,29.16,85.0,94,75,4.3,BR,18.0,154.0,68,0.0,0.78,23,2.1,29.85,0.0,29.21,83.0,93,73,15.233333333333333,15.233333333333333,41.995,-87.933,41.786,-87.752
2009-06-25,4.9, ,20.0,14.0,69,0.0,0.005,32,2.4,29.8,0.0,29.08,85.0,94,75,4.6, ,20.0,156.0,68,0.0,0.0,26,1.8,29.77,0.0,29.15,85.0,93,76,15.233333333333333,15.233333333333333,41.995,-87.933,41.786,-87.752
2009-06-26,8.2, ,13.0,7.0,60,0.0,0.0,4,6.4,29.85,0.0,29.09,78.0,86,69,8.0, ,14.0,150.0,61,0.0,0.0,4,6.4,29.83,0.0,29.2,79.0,86,72,15.216666666666665,15.216666666666665,41.995,-87.933,41.786,-87.752
2009-06-27,6.9,TS RA,11.0,5.0,61,0.0,0.3,21,5.1,29.82,0.0,29.1,76.0,89,62,6.9,RA,14.0,150.0,60,0.0,0.05,22,6.0,29.8,0.0,29.18,79.0,90,67,15.216666666666665,15.216666666666665,41.995,-87.933,41.786,-87.752
2009-06-28,13.6, ,10.0,4.0,53,0.0,0.0,29,13.2,29.73,0.0,29.0,75.0,83,66,14.6, ,11.0,147.0,53,0.0,0.0,29,14.1,29.71,0.0,29.08,76.0,83,68,15.2,15.2,41.995,-87.933,41.786,-87.752
2009-06-29,12.7, ,5.0,-1.0,54,0.0,0.0,30,12.2,29.6,0.0,28.89,70.0,77,63,14.1, ,7.0,143.0,54,0.0,0.0,30,13.4,29.59,0.0,28.95,72.0,78,65,15.2,15.2,41.995,-87.933,41.786,-87.752
2009-06-30,9.1, ,0.0,-9.0,53,2.0,0.0,30,8.9,29.65,0.0,28.95,63.0,66,59,8.3, ,0.0,137.0,53,0.0,0.0,30,8.1,29.64,0.0,29.0,65.0,68,61,15.2,15.2,41.995,-87.933,41.786,-87.752
2009-07-01,8.7,RA DZ,0.0,-11.0,52,4.0,0.005,32,8.2,29.77,0.0,29.07,61.0,65,57,7.4,RA DZ BR,0.0,133.0,54,4.0,0.02,31,6.6,29.76,0.0,29.13,61.0,65,57,15.183333333333334,15.183333333333334,41.995,-87.933,41.786,-87.752
2009-07-02,8.8, ,1.0,-6.0,54,0.0,0.0,31,8.4,29.95,0.0,29.26,66.0,73,59,7.6, ,2.0,139.0,55,0.0,0.0,31,5.7,29.94,0.0,29.31,67.0,73,60,15.183333333333334,15.183333333333334,41.995,-87.933,41.786,-87.752
2009-07-03,5.8, ,6.0,-1.0,56,0.0,0.0,34,1.2,30.06,0.0,29.36,71.0,79,63,6.5, ,6.0,143.0,56,0.0,0.0,2,1.8,30.05,0.0,29.41,71.0,79,62,15.166666666666666,15.166666666666666,41.995,-87.933,41.786,-87.752
2009-07-04,3.8,RA BR FU,0.0,-8.0,58,1.0,0.2,13,1.8,29.99,0.0,29.26,64.0,69,59,4.7,RA BR,1.0,138.0,58,0.0,0.12,14,3.4,29.98,0.0,29.31,66.0,69,63,15.133333333333333,15.133333333333333,41.995,-87.933,41.786,-87.752
2009-07-05,2.4,RA BR HZ,4.0,-3.0,58,0.0,0.05,34,0.7,29.92,0.0,29.2,69.0,81,57,2.6,BR HZ,7.0,144.0,59,0.0,0.03,36,0.3,29.9,0.0,29.25,72.0,82,61,15.133333333333333,15.133333333333333,41.995,-87.933,41.786,-87.752
2009-07-06,7.8, ,8.0,1.0,54,0.0,0.0,31,7.5,29.86,0.0,29.14,73.0,86,60,5.5, ,9.0,146.0,54,0.0,0.0,30,4.2,29.84,0.0,29.2,74.0,85,63,15.116666666666667,15.116666666666667,41.995,-87.933,41.786,-87.752
2009-07-07,7.0,RA,3.0,-4.0,54,0.0,0.005,7,5.9,29.89,0.0,29.18,68.0,77,59,7.5, ,6.0,143.0,55,0.0,0.0,7,5.9,29.88,0.0,29.24,71.0,76,65,15.116666666666667,15.116666666666667,41.995,-87.933,41.786,-87.752
2009-07-08,7.0,RA,0.0,-10.0,56,2.0,0.06,6,6.8,29.99,0.0,29.28,63.0,65,61,7.4,RA,0.0,138.0,55,0.0,0.17,8,7.0,29.98,0.0,29.34,65.0,68,62,15.083333333333334,15.083333333333334,41.995,-87.933,41.786,-87.752
2009-07-09,6.9, ,4.0,-4.0,57,0.0,0.0,11,5.8,30.07,0.0,29.35,69.0,79,59,7.3, ,7.0,145.0,58,0.0,0.0,10,6.5,30.05,0.0,29.41,72.0,80,63,15.066666666666666,15.066666666666666,41.995,-87.933,41.786,-87.752
2009-07-10,4.9,RA BR,8.0,0.0,64,0.0,0.08,21,4.4,30.06,0.0,29.34,73.0,82,63,4.6,RA BR HZ,11.0,149.0,65,0.0,0.12,21,3.6,30.04,0.0,29.41,76.0,84,67,15.066666666666666,15.066666666666666,41.995,-87.933,41.786,-87.752
2009-07-11,7.0,TSRA BR HZ,9.0,1.0,59,0.0,0.25,31,4.8,30.04,0.0,29.34,74.0,85,63,7.6,TSRA BR,12.0,150.0,60,0.0,1.12,29,5.9,30.02,0.0,29.39,77.0,85,68,15.033333333333331,15.033333333333331,41.995,-87.933,41.786,-87.752
2009-07-12,5.7, ,5.0,-3.0,51,0.0,0.0,29,2.9,30.07,0.0,29.35,70.0,82,58,5.2, ,6.0,144.0,50,0.0,0.0,33,1.9,30.05,0.0,29.41,71.0,82,60,15.016666666666666,15.016666666666666,41.995,-87.933,41.786,-87.752
2009-07-13,5.8, ,5.0,-3.0,46,0.0,0.0,7,4.8,30.07,0.0,29.36,70.0,79,61,7.4, ,7.0,145.0,48,0.0,0.0,7,5.8,30.05,0.0,29.41,72.0,78,66,14.983333333333333,14.983333333333333,41.995,-87.933,41.786,-87.752
2009-07-14,7.5, ,3.0,-5.0,51,0.0,0.0,16,6.7,30.07,0.0,29.34,68.0,80,55,7.7, ,6.0,144.0,49,0.0,0.0,16,7.5,30.06,0.0,29.41,71.0,81,60,14.983333333333333,14.983333333333333,41.995,-87.933,41.786,-87.752
2009-07-15,12.4,BR,10.0,1.0,62,0.0,0.68,24,10.0,29.9,0.0,29.18,75.0,85,65,13.8,TSRA RA BR,12.0,151.0,62,0.0,0.32,25,10.0,29.88,0.0,29.23,77.0,86,67,14.95,14.95,41.995,-87.933,41.786,-87.752
2009-07-16,10.8, ,7.0,-2.0,56,0.0,0.005,28,9.9,29.89,0.0,29.17,72.0,80,64,10.3, ,9.0,148.0,57,0.0,0.17,28,9.6,29.88,0.0,29.23,74.0,82,65,14.916666666666668,14.916666666666668,41.995,-87.933,41.786,-87.752
2009-07-17,10.8, ,0.0,-10.0,51,1.0,0.0,30,10.6,29.87,0.0,29.15,64.0,70,57,10.4,RA,0.0,138.0,52,1.0,0.005,29,10.1,29.86,0.0,29.21,64.0,70,58,14.900000000000002,14.900000000000002,41.995,-87.933,41.786,-87.752
2009-07-18,8.2, ,0.0,-9.0,52,0.0,0.0,31,8.1,30.01,0.0,29.31,65.0,72,57,7.1, ,1.0,140.0,52,0.0,0.0,32,6.6,30.0,0.0,29.36,66.0,73,58,14.866666666666665,14.866666666666665,41.995,-87.933,41.786,-87.752
2009-07-19,4.0, ,0.0,-10.0,52,1.0,0.0,36,1.3,30.11,0.0,29.39,64.0,71,57,4.6, ,2.0,141.0,53,0.0,0.0,4,1.4,30.1,0.0,29.45,67.0,73,60,14.833333333333332,14.833333333333332,41.995,-87.933,41.786,-87.752
2009-07-20,5.5, ,1.0,-8.0,55,0.0,0.0,9,5.1,30.09,0.0,29.36,66.0,76,55,6.5, ,3.0,142.0,56,0.0,0.0,10,6.2,30.08,0.0,29.42,68.0,76,59,14.833333333333332,14.833333333333332,41.995,-87.933,41.786,-87.752
2009-07-21,5.8,RA DZ,4.0,-5.0,57,0.0,0.04,13,3.1,30.01,0.0,29.28,69.0,80,58,6.3, ,8.0,147.0,56,0.0,0.0,14,4.9,29.99,0.0,29.33,73.0,82,64,14.8,14.8,41.995,-87.933,41.786,-87.752
2009-07-22,5.0,BR HZ,6.0,-3.0,61,0.0,0.005,3,3.5,29.95,0.0,29.23,71.0,78,63,5.9,BR HZ,8.0,147.0,59,0.0,0.0,11,2.8,29.93,0.0,29.28,73.0,79,66,14.76666666666667,14.76666666666667,41.995,-87.933,41.786,-87.752
2009-07-23,5.0,TS BR HZ,7.0,-2.0,58,0.0,0.0,32,2.6,29.93,0.0,29.21,72.0,82,62,6.0,BR HZ,6.0,145.0,60,0.0,0.1,1,1.7,29.91,0.0,29.26,71.0,79,63,14.733333333333333,14.733333333333333,41.995,-87.933,41.786,-87.752
2009-07-24,9.8,TSRA RA,7.0,-2.0,59,0.0,0.14,23,8.9,29.83,0.0,29.08,72.0,83,61,9.6,TSRA RA,8.0,147.0,60,0.0,0.19,23,8.7,29.82,0.0,29.14,73.0,83,62,14.7,14.7,41.995,-87.933,41.786,-87.752
2009-07-25,11.1, ,9.0,0.0,58,0.0,0.0,28,10.6,29.73,0.0,29.02,74.0,81,66,11.5, ,9.0,148.0,59,0.0,0.005,27,10.8,29.71,0.0,29.08,74.0,81,66,14.666666666666668,14.666666666666668,41.995,-87.933,41.786,-87.752
